;;;;Translations;;;;;;Linking;;;;;;
;Definition;Digital preservation process that is moving data into a managed form of storage for long-term retention.;ISO 5127:2017(en), 3.1.11.19;Digitaal conserveringsproces waarbij gegevens worden overgebracht naar een beheerde vorm van opslag om op lange termijn te worden bewaard.;Processus de préservation numérique qui consiste à déplacer les données vers une forme de stockage géré pour une conservation à long terme.;Digitaler Erhalungsprozess, zur Langzeitarchivierung der Daten in eine geregelte Speicherform.;Διαδικασία ψηφιακής διατήρησης που αφορά τη μετακίνηση δεδομένων σε μια διαχειρίσιμη μορφή αποθήκευσης για μακροχρόνια διατήρηση.;Processo di conservazione digitale che consiste nello spostare i dati in una forma gestita di archiviazione per la conservazione a lungo termine.;Postopek digitalnega shranjevanja, s katerim se podatki pretvorijo v obliko, ki zagotavlja njihovo dolgotrajno obstojnost.;;;;;;;
data_asset_22;PrefLabel;data asset;;gegevensbestanddeel;actif de données;Datenbestand;πόρος δεδομένων;risorsa dati;podatkovna dobrina;;;;http://www.data-knowledge.org/dk/DataAsset;;;
;Definition;Any entity that is comprised of data. A data asset may be a system or application output file, database, document, or web page.;"Computer Security Resource Center Glossary, ""Data asset"", https://csrc.nist.gov/glossary/term/data_asset";Elke entiteit die uit gegevens bestaat. Een gegevenselement kan een uitvoerbestand van een systeem of toepassing, een database, een document of een webpagina zijn.;Toute entité composée de données. Un actif de données peut être un système ou un fichier de sortie d'application, une base de données, un document ou une page Web.;Sämtliche aus Daten bestehenden Einheiten. Dabei kann es sich um eine system- oder anwendungserzeugte Ausgabedatei, eine Datenbank, ein Dokument oder eine Webseite handeln.;Κάθε οντότητα που αποτελείται από δεδομένα. Ένας πόρος δεδομένων μπορεί να είναι ένα αρχείο εξόδου συστήματος ή εφαρμογής, μια βάση δεδομένων, ένα έγγραφο ή μια ιστοσελίδα.;Qualsiasi entità composta da dati. Una risorsa di dati può essere un file di output del sistema o dell'applicazione, un database, un documento o una pagina web.;Vsaka entiteta, ki jo sestavljajo podatki. Podatkovna dobrina je lahko izhodna datoteka sistema ali aplikacije, baza podatkov, dokument ali spletna stran.;;;;;;;
data_attribution_23;PrefLabel;data attribution;;gegevenstoewijzing;attribution des données;Datenzuordnung;αναφορά δημιουργού δεδομένων;attribuzione dei dati;pripisovanje značilnosti podatkom;;;;https://www.w3.org/ns/prov#Attribution;;;
;Definition;Attribution is the ascribing of an entity to an agent.;"The PROV Namespace, ""Attribution"", https://www.w3.org/ns/prov#Attribution";Attributie is het toeschrijven van een entiteit aan een agent.;L'attribution est le fait d'attribuer une entité à un·e agent·e.;Zuteilung einer Einheit an eine*n Agenten*in.;Πρόκειται για την αναφορά μίας οντότητας ως δημιουργού των δεδομένων.;L'attribuzione è l'attribuzione di un'entità a un agente.;Pripisovanje je določanje entitete agentu.;;;;;;;
data_availability_24;PrefLabel;data availability;;beschikbaarheid van gegevens;disponibilité des données;Datenverfügbarkeit;διαθεσιμότητα δεδομένων;disponibilità dei dati;razpoložljivost podatkov;;https://github.com/terms4fairskills/FAIRterminology/T4FS_0000404;;;;;
;AltLabel;availability of (research) data;;beschikbaarheid van (onderzoeks)gegevens;disponibilité des données (de recherche);Verfügbarkeit von (Forschungs-)Daten;διαθεσιμότητα (ερευνητικών) δεδομένων;disponibilità di dati (di ricerca);razpoložljivost (raziskovalnih) podatkov.;;;;;;;
;Definition;The state when data are in the place needed by the user, at the time the user needs them, and in the form needed by the user.;"CASRAI Research Data Management Glossary, ""Data availability"", https://casrai.org/rdm-glossary/";De toestand waarin gegevens zich bevinden op de plaats die de gebruiker nodig heeft, op het tijdstip waarop de gebruiker ze nodig heeft, en in de vorm die de gebruiker nodig heeft.;L'état dans lequel les données se trouvent à l'endroit requis par l'utilisateur·trice, au moment où l'utilisateur·trice en a besoin et sous la forme requise par l'utilisateur·trice.;Zustand der Daten zum vom Benutzer / von der Benutzerin gewünschten Ort, zum erforderlichen Zeitpunktt und in der benötigten Form.;Η κατάσταση κατά την οποία τα δεδομένα βρίσκονται στη θέση που χρειάζεται ο χρήστης, τη στιγμή που τα χρειάζεται ο χρήστης και στη μορφή που χρειάζεται ο χρήστης.;Lo stato in cui i dati sono nel posto necessario all'utente, nel momento in cui l'utente ne ha bisogno, e nella forma necessaria all'utente.;Stanje, ko so podatki na mestu in ob času ter v obliki, kakor jih potrebuje uporabnik.;;;;;;;
data_availability_statement_25;PrefLabel;data availability statement;;verklaring over de beschikbaarheid van gegevens;déclaration de disponibilité des données;Datenverfügbarkeitserklärung;δήλωση διαθεσιμότητας δεδομένων;dichiarazione di disponibilità dei dati;izjava o razpoložljivosti podatkov;;;;;;;
;Definition;Data Availability Statements are brief statements about whether the authors of an article have made the evidence supporting their findings available, and if so, where readers may access it.;Cambridge, https://www.cambridge.org/core/services/authors/open-data/data-availability-statements;Verklaringen over de beschikbaarheid van gegevens zijn korte verklaringen over de vraag of de auteurs van een artikel het bewijsmateriaal ter ondersteuning van hun bevindingen beschikbaar hebben gesteld, en zo ja, waar lezers toegang kunnen krijgen tot dat bewijsmateriaal.;Les déclarations de disponibilité des données sont de brèves déclarations indiquant si les autrices et auteurs d'un article ont mis à disposition les preuves étayant leurs conclusions et, le cas échéant, où les lectrices et lecteurs peuvent y accéder.;Datenverfügbarkeitserklärungen geben an, ob die Autoren des Artikels das Nachweismaterial zur Stützung ihrer Ergebnisse zur Verfügung gestellt haben, und wo dieses zugänglich ist.;Οι δηλώσεις διαθεσιμότητας δεδομένων είναι σύντομες δηλώσεις σχετικά με το αν οι συγγραφείς ενός άρθρου έχουν καταστήσει διαθέσιμα τα αποδεικτικά στοιχεία που υποστηρίζουν τα συμπεράσματά τους, και αν ναι, πού μπορούν οι αναγνώστες να έχουν πρόσβαση σε αυτά.;I Data Availability Statements sono brevi dichiarazioni che indicano se gli autori di un articolo hanno reso disponibili le prove a sostegno dei loro risultati e, in tal caso, dove i lettori possono accedervi.;Izjave o razpoložljivosti podatkov so kratke izjave o tem, ali so avtorji članka dali na voljo podatke, ki so podlaga njihovim ugotovitvam, ter kje lahko bralci do njih dostopajo, če sploh.;;;;;;;
data_breach_26;PrefLabel;data breach;;datalek;violation de données;Datenschutzverletzung;παραβίαση δεδομένων;violazione dei dati;kršitev varovanja podatkov;;;;https://w3id.org/GDPRtEXT#DataBreach;;ISO/IEC 27040:2015, 3.7;
;Definition;A data breach is the intentional or unintentional release of secure or private/confidential information to an untrusted environment.;https://w3id.org/GDPRtEXT#DataBreach;Een datalek is het opzettelijk of onopzettelijk vrijkomen van beveiligde of particuliere/vertrouwelijke informatie in een niet-vertrouwde omgeving.;Une violation de données est la diffusion intentionnelle ou non d'informations sécurisées ou privées/confidentielles dans un environnement non fiable.;Eine Datenschutzverletzung ist die absichtliche oder unabsichtliche Freigabe sicherer oder privater/vertraulicher Informationen auf eine unzuverlässige Umgebung.;Παραβίαση δεδομένων είναι η εκούσια ή ακούσια κοινοποίηση ασφαλών ή ιδιωτικών/εμπιστευτικών πληροφοριών σε μη αξιόπιστο περιβάλλον.;Una violazione dei dati è il rilascio intenzionale o non intenzionale di informazioni sicure o private/confidenziali in un ambiente non sicuro.;Kršitev varovanja podatkov je namerno ali nenamerno razširjanje varovanih ali zasebnih/zaupnih informacij izven območja zaupanja.;;;;;;;
data_capture_27;PrefLabel;data capture;;gegevensvastlegging;enregistrement de données;Datenerfassung;συλλογή δεδομένων;cattura dei dati;zajem podatkov;;https://github.com/terms4fairskills/FAIRterminology/T4FS_0000543;;;;ISO 18530:2021(en), 3.3;
;Definition;Deliberate action that results in the registration of a record into a record keeping system.;ISO 18530:2021(en), 3.3;Opzettelijke handeling die resulteert in de registratie van een record in een record keeping system.;Action délibérée qui entraîne l'enregistrement d'un document dans un système d'archivage.;Vorsätzliche Handlung, die zur Registrierung eines Datensatzes in einem Aufzeichnungssystem führt.;Εσκεμμένη ενέργεια που έχει ως αποτέλεσμα την καταχώριση μιας εγγραφής σε ένα σύστημα τήρησης αρχείων.;Azione deliberata che ha come risultato la registrazione di un record in un sistema di gestione di record.;Namerno dejanje, katerega rezultat je vpis zapisa v sistem za vodenje zapisov.;;;;;;;
data_catalogue_28;PrefLabel;data catalogue;;gegevenscatalogus;catalogue de données;Datenkatalog;Κατάλογος δεδομένων;catalogo di dati;katalog podatkov;;https://github.com/terms4fairskills/FAIRterminology/T4FS_0000100;;;;;
;Definition;A data catalog is a detailed inventory of all data assets in an organization, designed to help data professionals quickly find the most appropriate data for any analytical or business purpose.;IBM, https://www.ibm.com/topics/data-catalog;Een datacatalogus is een gedetailleerde inventaris van alle datamiddelen in een organisatie, bedoeld om dataprofessionals te helpen snel de meest geschikte gegevens te vinden voor een analytisch of zakelijk doel.;Un catalogue de données est un inventaire détaillé de toutes les données d'une organisation, conçu pour aider les utilisateurs et utilisatrices à trouver rapidement les données les plus appropriées pour tout objectif analytique ou commercial.;Ein Datenkatalog ist ein detailliertes Inventar aller Datenbestände in einem Unternehmen, das Datenexperten helfen soll, die am besten Daten für jeden analytischen oder geschäftlichen Zweck schnell zu finden.;Ο κατάλογος δεδομένων είναι ένας λεπτομερής κατάλογος όλων των δεδομένων που υπάρχουν σε έναν οργανισμό, ο οποίος έχει σχεδιαστεί για να βοηθά τους επαγγελματίες των δεδομένων να βρίσκουν γρήγορα τα καταλληλότερα δεδομένα για οποιονδήποτε αναλυτικό ή επιχειρηματικό σκοπό.;Un catalogo di dati è un inventario dettagliato di tutte le risorse di dati in un'organizzazione, progettato per aiutare i professionisti dei dati a trovare rapidamente i dati più appropriati per qualsiasi scopo analitico o aziendale.;Podatkovni katalog je podroben pregled vseh podatkovnih dobrin v organizaciji, ki je namenjen podatkovnim uporabnikom, da hitro najdejo najprimernejših podatkov za vsak analitični ali poslovni namen.;;;;;;;
